Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Cheng, PJ; Yi, JY; Chen, Z; Luan, H; Feng, DC",,,,"Cheng, Pengjian; Yi, Junyan; Chen, Zhuo; Luan, Hai; Feng, Decheng",,,,,,,,,,,,,,,,,,,,,,"Cheng, Pengjian/0000-0002-1112-8611; Yi, Junyan/0000-0001-6294-1701",,,,,25,,,9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ji, XP; Han, B; Hu, JM; Li, SW; Xiong, Y; Sun, EY",,,,"Ji, Xiaoping; Han, Bo; Hu, Jianming; Li, Shouwei; Xiong, Yue; Sun, Enyong",,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,12,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Wei, CW; Zhang, HL; Duan, HH",,,,"Wei, Chuanwen; Zhang, Henglong; Duan, Haihui",,,,,,,,,,,,,,,,,,,,,"Zhang, Henglong/E-4517-2013","Zhang, Henglong/0000-0002-8538-6381",,,,,45,,,12,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ganter, D; Franzka, S; Shvartsman, VV; Lupascu, DC",,,,"Ganter, Domenic; Franzka, Steffen; Shvartsman, Vladimir V.; Lupascu, Doru C.",,,,,,,,,,,,,,,,,,,,,"Lupascu, Doru/ABC-4328-2021; Shvartsman, Vladimir/J-4210-2014","Lupascu, Doru/0000-0002-6895-1334; Shvartsman, Vladimir/0000-0002-7155-2473",,,,,36,,,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Rajib, AI; Samieadel, A; Zalghout, A; Kaloush, KE; Sharma, BK; Fini, EH",,,,"Rajib, Amirul I.; Samieadel, Alireza; Zalghout, Ali; Kaloush, Kamil E.; Sharma, Brajendra K.; Fini, Elham H.",,,,,,,,,,,,,,,,,,,,,"Zalghout, Ali/ABH-2140-2021",,,,,,57,,,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Tarar, MA; Khan, AH; Rehman, ZU",,,,"Tarar, Muhammad Akhtar; Khan, Ammad Hassan; Rehman, Zia Ur",,,,,,,,,,,,,,,,,,,,,"Khan, Ammad Hassan/GSD-2406-2022","Khan, Ammad Hassan/0000-0003-0767-3032",,,,,74,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Du, YC; Weng, ZH; Li, F; Ablat, G; Wu, DF; Liu, CL",,,,"Du, Yuchuan; Weng, Zihang; Li, Feng; Ablat, Gulnigar; Wu, Difei; Liu, Chenglong",,,,,,,,,,,,,,,,,,,,,"Weng, Zihang/CAH-9553-2022; Liu, Chenglong/S-3352-2017","Liu, Chenglong/0000-0002-8421-7017; Weng, Zihang/0000-0003-2750-9993; LI, FENG/0000-0002-1448-6430",,,,,31,,,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hernandez, J; Al-Qadi, IL",,,,"Hernandez, Jaime; Al-Qadi, Imad L.",,,,,,,,,,,,,,,,,,,,,"Hernandez, Jaime/K-1611-2019","Hernandez, Jaime/0000-0002-9665-0408; Al-Qadi, Imad/0000-0002-5824-103X",,,,,21,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jiao, LY; Elkashef, M; Jones, D; Harvey, JT",,,,"Jiao, Liya; Elkashef, Mohamed; Jones, David; Harvey, John T.",,,,,,,,,,,,,,,,,,,,,"Jiao, Liya/AAY-2854-2021","Jiao, Liya/0000-0003-0648-693X; Elkashef, Mohamed/0000-0002-8028-1935",,,,,31,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ali, BF; Soudani, K; Haddadi, S",,,,"Ali, Boubaker Fethiza; Soudani, Khedoudja; Haddadi, Smail",,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yang, EH; Xu, JQ; Luo, HY; Huang, B; Wang, KCP; Li, JQ; Qiu, YJ",,,,"Yang, Enhui; Xu, Jiaqiu; Luo, Haoyuan; Huang, Bing; Wang, Kelvin C. P.; Li, Joshua Qiang; Qiu, Yanjun",,,,,,,,,,,,,,,,,,,,,"Qiu, Yanjun/ABE-8098-2020","Qiu, Yanjun/0000-0002-2250-5363; Xu, Jiaqiu/0000-0001-5645-6160; Luo, Haoyuan/0000-0001-7342-3280; Li, Joshua Qiang/0000-0002-2632-7808",,,,,12,,,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Offenbacker, D; Cleary, D; Ali, A; Mehta, Y",,,,"Offenbacker, Daniel; Cleary, Douglas; Ali, Ayman; Mehta, Yusuf",,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ahmad, T; Ahmad, N; Jamal, M; Badin, G; Suleman, M",,,,"Ahmad, Tufail; Ahmad, Naveed; Jamal, Muhammad; Badin, Gul; Suleman, Muhammad",,,,,,,,,,,,,,,,,,,,,", Tufail Ahmad/AIC-0394-2022; Badin, Gul/ABC-2961-2021","Badin, Gul/0000-0001-7191-3438; Jamal, Muhammad/0000-0003-3944-9406; , Tufail Ahmad/0000-0003-1077-3229",,,,,56,,,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Al-Saffar, ZH; Yaacob, H; Satar, MKIM; Jaya, RP",,,,"Al-Saffar, Zaid Hazim; Yaacob, Haryati; Satar, Mohd Khairul Idham Mohd; Jaya, Ramadhansyah Putra",,,,,,,,,,,,,,,,,,,,,"Putra Jaya, Ramadhansyah/H-8711-2015; Mohd Satar, Mohd Khairul Idham/ABA-1362-2021; Al Saffar, Zaid Hazim/AEM-3317-2022; Al-Saffar, Zaid Hazim/AAX-2306-2021; Yaacob, Haryati/AAR-8290-2020","Putra Jaya, Ramadhansyah/0000-0002-5255-9856; Al Saffar, Zaid Hazim/0000-0002-6189-1973; ",,,,,83,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Beriha, B; Sahoo, UC; Mishra, D",,,,"Beriha, Brundaban; Sahoo, Umesh C.; Mishra, Debakanta",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Koyun, A; Buchner, J; Wistuba, MP; Grothe, H",,,,"Koyun, Ayse; Buechner, Johannes; Wistuba, Michael P.; Grothe, Hinrich",,,,,,,,,,,,,,,,,,,,,"Büchner, Johannes/AFJ-5186-2022; Grothe, Hinrich/D-8097-2013","Büchner, Johannes/0000-0002-3844-0218; Wistuba, Michael P./0000-0002-4406-7050; Grothe, Hinrich/0000-0002-2715-1429",,,,,59,,,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"du Tertre, A; Kirlangic, AS; Cascante, G; Tighe, SL",,,,"du Tertre, Antonin; Kirlangic, Ahmet Serhan; Cascante, Giovanni; Tighe, Susan L.",,,,,,,,,,,,,,,,,,,,,"Kirlangic, Ahmet Serhan/Q-5838-2016","Kirlangic, Ahmet Serhan/0000-0003-3638-4475",,,,,31,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yan, CQ; Zhang, Y; Bahia, HU",,,,"Yan, Chuanqi; Zhang, Yuan; Bahia, Hussain U.",,,,,,,,,,,,,,,,,,,,,"Zhang, Yuan/O-9358-2017","Zhang, Yuan/0000-0003-0115-0599",,,,,16,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yun, D; Sha, AM; Hu, LQ; Tang, C; Gao, J",,,,"Yun, Di; Sha, Aimin; Hu, Liqun; Tang, Cheng; Gao, Jie",,,,,,,,,,,,,,,,,,,,,"Vasilev, Yuriy/I-8197-2013","Vasilev, Yuriy/0000-0002-1634-0152; Yun, Di/0000-0002-8150-6390",,,,,50,,,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zielinski, P",,,,"Zielinski, Piotr",,,,,,,,,,,,,,,,,,,,,,"Zielinski, Piotr/0000-0002-3282-8430",,,,,38,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hui, B; Liang, HM; Li, SQ; Guo, M; Liu, XF",,,,"Hui, Bing; Liang, Haimei; Li, Shuqi; Guo, Mu; Liu, Xiaofang",,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Xu, J; Pei, JZ; Yan, CQ; Zhang, Y; Bahia, HU",,,,"Xu, Jing; Pei, Jianzhong; Yan, Chuanqi; Zhang, Yuan; Bahia, Hussain U.",,,,,,,,,,,,,,,,,,,,,"Zhang, Yuan/O-9358-2017","Zhang, Yuan/0000-0003-0115-0599",,,,,37,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Shahin, M; Ahmed, TU; Bari, MN; Sobhan, MA",,,,"Shahin, M.; Ahmed, T. U.; Bari, M. N.; Sobhan, M. A.",,,,,,,,,,,,,,,,,,,,,Shahin/ABC-5469-2020,Shahin/0000-0003-0123-0433,,,,,84,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Noorvand, H; Castro, S; Underwood, BS; Kaloush, KE",,,,"Noorvand, Hossein; Castro, Samuel; Underwood, Benjamin S.; Kaloush, Kamil E.",,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zou, GL; Zhuo, R; Sun, XK; Luo, J",,,,"Zou, Guilian; Zhuo, Rong; Sun, Xuekai; Luo, Jun",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,11,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"du Tertre, A; Kirlangic, AS; Cascante, G; Tighe, SL",,,,"du Tertre, Antonin; Serhan Kirlangic, Ahmet; Cascante, Giovanni; Tighe, Susan L.",,,,,,,,,,,,,,,,,,,,,"Kirlangic, Ahmet Serhan/Q-5838-2016","Kirlangic, Ahmet Serhan/0000-0003-3638-4475",,,,,36,,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Liu, S; Wang, J; Yu, HS; Wanatowski, D; Thom, N; Grenfell, J",,,,"Liu, S.; Wang, J.; Yu, H. S.; Wanatowski, D.; Thom, N.; Grenfell, J.",,,,,,,,,,,,,,,,,,,,,,"Liu, Shu/0000-0003-0448-6186; Wanatowski, Dariusz/0000-0002-5809-0374",,,,,56,,,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Alkuime, H; Kassem, E; Bayomy, FM; Nielsen, RJ",,,,"Alkuime, Hamza; Kassem, Emad; Bayomy, Fouad M.; Nielsen, Richard J.",,,,,,,,,,,,,,,,,,,,,,"Alkuime, Hamza/0000-0001-6610-373X",,,,,32,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Alsheyab, MA; Khasawneh, MA",,,,"Alsheyab, Mohammad Ahmad; Khasawneh, Mohammad Ali",,,,,,,,,,,,,,,,,,,,,"Alsheyab, Mohammad Ahmad/AAQ-5889-2020","Alsheyab, Mohammad Ahmad/0000-0001-9237-9959; Khasawneh, Mohammad Ali/0000-0003-0429-6817",,,,,41,,,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Chen, X; Wang, H; Li, C; Zhang, WG; Xu, GJ",,,,"Chen, Xiao; Wang, Hao; Li, Chang; Zhang, Weiguang; Xu, Guangji",,,,,,,,,,,,,,,,,,,,,"wang, hao/HSE-7975-2023; Wang, Hao/F-5306-2013","Wang, Hao/0000-0001-8666-6900; Xu, Guangji/0000-0001-5716-5226",,,,,44,,,10,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jeffry, SNA; Jaya, RP; Hassan, NA; Yaacob, H; Mahmud, MZH; Al-Saffar, ZH",,,,"Jeffry, Siti Nur Amiera; Jaya, Ramadhansyah Putra; Hassan, Norhidayah Abdul; Yaacob, Haryati; Mahmud, Mohd Zul Hanif; Al-Saffar, Zaid Hazim",,,,,,,,,,,,,,,,,,,,,"Al Saffar, Zaid Hazim/AEM-3317-2022; Putra Jaya, Ramadhansyah/H-8711-2015; HASSAN, NORHIDAYAH ABDUL/R-1556-2019; Al-Saffar, Zaid Hazim/AAX-2306-2021; Mahmud, Mohd Zul Hanif/AAE-1951-2020","Al Saffar, Zaid Hazim/0000-0002-6189-1973; Putra Jaya, Ramadhansyah/0000-0002-5255-9856; ",,,,,45,,,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Ktari, R; Saint-Laurent, D; Hornych, P; Hammoum, F; Marsac, P; Nguyen, ML",,,,"Ktari, Rahma; Saint-Laurent, Denis; Hornych, Pierre; Hammoum, Ferhat; Marsac, Paul; Nguyen, Mai Lan",,,,,,,,,,,,,,,,,,,,,"Hornych, Pierre/GZK-3249-2022","Hornych, Pierre/0000-0002-8733-9095; KTARI, Rahma/0000-0003-2444-8363",,,,,59,,,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Nguyen, HTT; Nguyen, DL; Tran, VT; Nguyen, ML",,,,"Tai Nguyen, H. T.; Nguyen, Duy-Liem; Tran, Vu-Tu; Nguyen, Mai-Lan",,,,,,,,,,,,,,,,,,,,,"Nguyen, Duy-Liem/ACI-0435-2022","Nguyen, H. T. Tai/0000-0003-3257-3535",,,,,49,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Yang, XY; Hu, LQ; Ahmed, HU; Bridgelall, R; Huang, Y",,,,"Yang, Xinyi; Hu, Liuqing; Ahmed, Hafiz Usman; Bridgelall, Raj; Huang, Ying",,,,,,,,,,,,,,,,,,,,,"Ahmed, Hafiz/GWR-3787-2022","Ahmed, Hafiz Usman/0000-0002-7874-6123",,,,,48,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhang, J; Sakhaeifar, MS; Little, DN",,,,"Zhang, Jun; Sakhaeifar, Maryam S.; Little, Dallas N.",,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Hajikarimi, P; Hosseini, AS; Tehrani, FF; Rahi, M; Absi, J; Moghadas Nejad, F",,,,"Hajikarimi, Pouria; Sadat Hosseini, Alireza; Fakhari Tehrani, Fateh; Rahi, Mohammad; Absi, Joseph; Moghadas Nejad, Fereidoon",,,,,,,,,,,,,,,,,,,,,"Sadat Hosseini, Alireza/H-8259-2013; Nejad, Fereidoon Moghadas/M-2828-2018; Hajikarimi, Pouria/S-6239-2017","Nejad, Fereidoon Moghadas/0000-0003-3830-4555; Hajikarimi, Pouria/0000-0001-5621-7274; Sadat Hosseini, Alireza/0000-0002-6346-2021",,,,,30,,,7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Adnan, AM; Luo, X; Lu, CF; Wang, JC; Huang, ZY",,,,"Adnan, Abbas Mukhtar; Luo, Xue; Lu, Chaofeng; Wang, Jinchang; Huang, Zhiyi",,,,,,,,,,,,,,,,,,,,,"LUO, XUE/HJP-0585-2023",,,,,,51,,,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Apostolidis, P; Liu, XY; Erkens, S; Scarpas, T",,,,"Apostolidis, Panos; Liu, Xueyan; Erkens, Sandra; Scarpas, Tom",,,,,,,,,,,,,,,,,,,,,,"Scarpas, A./0000-0002-3478-8807; Erkens, Sandra/0000-0002-2465-7643",,,,,45,,,21,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Qiu, X; Cheng, WH; Xu, WY; Xiao, SL; Yang, Q",,,,"Qiu, Xin; Cheng, Weihao; Xu, Wenyi; Xiao, Shanglin; Yang, Qing",,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,10,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sidess, A; Ravina, A; Oged, E",,,,"Sidess, Arieh; Ravina, Amnon; Oged, Eyal",,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Gu, F; West, RC; Bowers, BF; Willis, R",,,,"Gu, Fan; West, Randy C.; Bowers, Benjamin F.; Willis, Richard",,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,10,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Barugahare, J; Amirkhanian, AN; Xiao, FP; Amirkhanian, SN",,,,"Barugahare, Javilla; Amirkhanian, Armen N.; Xiao, Feipeng; Amirkhanian, Serji N.",,,,,,,,,,,,,,,,,,,,,"Amirkhanian, Armen/HOF-8909-2023","Amirkhanian, Armen/0000-0002-8436-8958; Barugahare, Makorogo/0000-0003-0863-2224",,,,,38,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Jiang, ZQ; Tang, CH; Yang, J; You, YJ; Lv, ZD",,,,"Jiang, Zhiqiang; Tang, Chenhao; Yang, Jian; You, Yujing; Lv, Zhongda",,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Xiong, R; Chu, C; Guan, BW; Sheng, YP",,,,"Xiong, Rui; Chu, Ci; Guan, Bowen; Sheng, Yanping",,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Rzek, L; Tusar, M; Perse, LS",,,,"Rzek, Lidija; Tusar, Marjan; Slemenik Perse, Lidija",,,,,,,,,,,,,,,,,,,,,"Tušar, Marjan/AAG-7946-2019",,,,,,30,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Mshali, MRS; Steyn, WJ",,,,"Mshali, Michael R. S.; Steyn, Wynand JvdM.",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Rust, FC; Smit, MA; Akhalwaya, I; Jordaan, GJ; du Plessis, L",,,,"Rust, F. C.; Smit, M. A.; Akhalwaya, I.; Jordaan, G. J.; du Plessis, L.",,,,,,,,,,,,,,,,,,,,,,"Akhalwaya, Imraan/0000-0002-7190-1338; Jordaan, Gerrit/0000-0003-0750-7560; Rust, Frederik Christoffel/0000-0002-7605-7631",,,,,30,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sedghi, R; Esfandabad, AS; Motevalizadeh, SM; Asgharzadeh, SM; Alavi, M; Sahebzamani, H",,,,"Sedghi, Reza; Shams Esfandabad, Amin; Motevalizadeh, Seyed Mohsen; Asgharzadeh, Seyed Mohammad; Alavi, Mohammadzia; Sahebzamani, Hamidreza",,,,,,,,,,,,,,,,,,,,,,"Sedghi, Reza/0000-0002-2544-8587; Sahebzamani, Hamidreza/0000-0003-2024-3774",,,,,55,,,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Su, JF; Li, PL; Sun, SF; Zhu, L; Dong, C",,,,"Su, Jinfei; Li, Peilong; Sun, Shengfei; Zhu, Lei; Dong, Chao",,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Zhao, GF; Yan, ZY",,,,"Zhao, Guofang; Yan, Zhanyou",,,,,,,,,,,,,,,,,,,,,,"yan, zhanyou/0000-0002-4152-9993",,,,,21,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Tutu, KA; Timm, DH",,,,"Tutu, Kenneth A.; Timm, David H.",,,,,,,,,,,,,,,,,,,,,,"Adomako Tutu, Kenneth/0000-0002-7455-997X",,,,,35,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Abdelaziz, A; Martin, AE; Masad, E; Mercado, EA; Kaseer, F",,,,"Abdelaziz, Amal; Epps Martin, Amy; Masad, Eyad; Arambula Mercado, Edith; Kaseer, Fawaz",,,,,,,,,,,,,,,,,,,,,"Kaseer, Fawaz/AAI-1922-2019","Kaseer, Fawaz/0000-0002-9443-4429; Abdelaziz, Amal/0000-0003-3233-4593",,,,,64,,,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sreeram, A; Leng, Z; Hajj, R; Ferreira, WLG; Tan, ZF; Bhasin, A",,,,"Sreeram, Anand; Leng, Zhen; Hajj, Ramez; Ferreira, Wellington L. G.; Tan, Zhifei; Bhasin, Amit",,,,,,,,,,,,,,,,,,,,,"leng, zhen/AFO-9989-2022; Tan, Zhifei/HKV-8783-2023","leng, zhen/0000-0002-7797-1134; Gaia Ferreira, Wellington Lorran/0000-0001-6404-2013; Sreeram, Anand/0000-0002-3740-9876; Bhasin, Amit/0000-0001-8076-7719; Hajj, Ramez/0000-0003-0579-5618",,,,,37,,,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Sun, ZJ; Kasbergen, C; Skarpas, A; van Dalen, KN; Anupam, K; Erkens, SMJG",,,,"Sun, Zhaojie; Kasbergen, Cor; Skarpas, Athanasios; van Dalen, Karel N.; Anupam, Kumar; Erkens, Sandra M. J. G.",,,,,,,,,,,,,,,,,,,,,,"van Dalen, Karel/0000-0002-8552-1811; Erkens, Sandra/0000-0002-2465-7643",,,,,23,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Tong, JS; Ma, T; Shen, KR; Zhang, HY; Wu, SP",,,,"Tong, Jusheng; Ma, Tao; Shen, Kairen; Zhang, Hanyu; Wu, Shaopeng",,,,,,,,,,,,,,,,,,,,,"Zhang, Hanyu/AAD-6381-2022","Zhang, Hanyu/0000-0001-5181-4619; Shen, Kairen/0000-0002-9833-9955",,,,,26,,,8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Walubita, LF; Nyamuhokya, TP; Torres, POL; Fuentes, L; Tanvir, HA; Souliman, M",,,,"Walubita, Lubinda F.; Nyamuhokya, Tito P.; Torres, Omar L. P.; Fuentes, Luis; Tanvir, Hossain A.; Souliman, Mena",,,,,,,,,,,,,,,,,,,,,"Fuentes, Luis/ABF-1608-2020","Fuentes, Luis/0000-0002-7811-8821",,,,,51,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Oskooei, PR; Mohammadinia, A; Arulrajah, A; Horpibulsuk, S",,,,"Oskooei, Parisa Rahimzadeh; Mohammadinia, Alireza; Arulrajah, Arul; Horpibulsuk, Suksun",,,,,,,,,,,,,,,,,,,,,"Mohammadinia, Alireza/I-2252-2016","Mohammadinia, Alireza/0000-0001-8564-2325; Horpibulsuk, Suksun/0000-0003-1965-8972; Rahimzadeh Oskooei, Parisa/0000-0002-1938-5145; Arulrajah, Arul/0000-0003-1512-9803",,,,,62,,,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Levenberg, E; Skar, A",,,,"Levenberg, Eyal; Skar, Asmus",,,,,,,,,,,,,,,,,,,,,"Levenberg, Eyal/AAD-7325-2020","Levenberg, Eyal/0000-0003-1188-8458; Skar, Asmus/0000-0003-3176-791X",,,,,40,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Rith, M; Lee, SW",,,,"Rith, Makara; Lee, Seung Woo",,,,,,,,,,,,,,,,,,,,,,"rith, makara/0000-0003-2107-8926",,,,,22,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Naseri, H; Fani, A; Golroo, A",,,,"Naseri, Hamed; Fani, Amirhossein; Golroo, Amir",,,,,,,,,,,,,,,,,,,,,"Golroo, Amir/M-4651-2018","Golroo, Amir/0000-0002-4222-9861; Naseri, Hamed/0000-0002-4151-330X",,,,,49,,,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Devulapalli, L; Kothandaraman, S; Sarang, G",,,,"Devulapalli, Lekhaz; Kothandaraman, Saravanan; Sarang, Goutham",,,,,,,,,,,,,,,,,,,,,"Kothandaraman, Saravanan/AAC-4001-2021; Devulapalli, Lekhaz/AAH-8875-2020; Sarang, Goutham/D-7136-2016","Kothandaraman, Saravanan/0000-0003-1563-6565; Devulapalli, Lekhaz/0000-0002-0448-3287; Sarang, Goutham/0000-0001-5624-0255",,,,,44,,,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Pomoni, M; Plati, C; Loizos, A; Yannis, G",,,,"Pomoni, Maria; Plati, C.; Loizos, A.; Yannis, G.",,,,,,,,,,,,,,,,,,,,,"Pomoni, Maria/AEO-3104-2022; Yannis, George/L-4281-2016","Pomoni, Maria/0000-0001-7363-7780; Plati, Christina/0000-0002-2452-0233; Yannis, George/0000-0002-2196-2335",,,,,55,,,9,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
J,"Khouy, I; Sargand, S; Hatton, DC",,,,"Khouy, Issam; Sargand, Shad; Hatton, Drew C.",,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-08,,0
